game_id,season,season_type,week,fav_team,dog_team,trigger_play_id,play_number,trigger_play_type,quarter,drive_number_in_game,fav_deficit,dog_score_at_trigger,fav_score_at_trigger,dog_points_from_explosives,dog_points_from_sustained,dog_points_from_returns,bucket_sum,delta,dog_explosive_play_count
401677088,2024,postseason,1,Kansas State,Rutgers,401677088101958401,14,Rushing Touchdown,1,3,3,7,3,18,12,0,30,-23,5
401677091,2024,postseason,1,Georgia Tech,Vanderbilt,401677091101977301,8,Passing Touchdown,1,4,3,7,0,12,0,0,12,-5,6
401677091,2024,postseason,1,Georgia Tech,Vanderbilt,401677091101977301,8,Passing Touchdown,1,4,7,7,0,12,0,0,12,-5,6
401677093,2024,postseason,1,Texas A&M,USC,401677093101936201,16,Passing Touchdown,1,2,3,7,0,30,0,0,30,-23,7
401677093,2024,postseason,1,Texas A&M,USC,401677093101936201,16,Passing Touchdown,1,2,7,7,0,30,0,0,30,-23,7
401677093,2024,postseason,1,Texas A&M,USC,401677093103938701,11,Field Goal Good,3,15,10,17,7,18,0,0,18,-1,7
401677097,2024,postseason,1,Miami,Iowa State,401677097101887601,8,Passing Touchdown,1,2,3,7,0,12,0,0,12,-5,9
401677097,2024,postseason,1,Miami,Iowa State,401677097101887601,8,Passing Touchdown,1,2,7,7,0,12,0,0,12,-5,9
401677098,2024,postseason,1,NC State,East Carolina,401677098102928201,14,Field Goal Good,2,4,10,10,0,12,0,0,12,-2,10
401677102,2024,postseason,1,Alabama,Michigan,401677102101918401,7,Field Goal Good,1,2,3,3,0,0,12,0,12,-9,2
401677103,2024,postseason,1,South Carolina,Illinois,401677103101999901,26,Passing Touchdown,1,5,3,7,3,6,6,0,12,-5,4
401677104,2024,postseason,1,Baylor,LSU,401677104101935901,8,Interception Return Touchdown,1,2,10,14,0,9,6,0,15,-1,6
401677104,2024,postseason,1,Baylor,LSU,401677104101935901,8,Interception Return Touchdown,1,2,14,14,0,9,6,0,15,-1,6
401677106,2024,postseason,1,Texas State,North Texas,401677106101936601,9,Passing Touchdown,1,3,3,7,3,12,0,0,12,-5,7
401677106,2024,postseason,1,Texas State,North Texas,401677106102854501,11,Passing Touchdown,2,5,7,14,6,18,0,0,18,-4,9
401729867,2024,postseason,1,Syracuse,Washington State,401729867101905201,8,Rushing Touchdown,1,2,3,7,0,6,0,6,12,-5,6
401729867,2024,postseason,1,Syracuse,Washington State,401729867101905201,8,Rushing Touchdown,1,2,7,7,0,6,0,6,12,-5,6
401628333,2024,regular,1,Virginia Tech,Vanderbilt,401628333102854501,9,Passing Touchdown,2,3,7,10,0,0,12,0,12,-2,5
401628333,2024,regular,1,Virginia Tech,Vanderbilt,401628333102854501,9,Passing Touchdown,2,3,10,10,0,0,12,0,12,-2,5
401628333,2024,regular,1,Virginia Tech,Vanderbilt,401628333102948101,11,Rushing Touchdown,2,5,14,17,0,0,18,0,18,-1,6
401628334,2024,regular,1,LSU,USC,401628334102889901,10,Rushing Touchdown,2,4,3,7,0,9,0,0,9,-2,9
401628334,2024,regular,1,LSU,USC,401628334102889901,10,Rushing Touchdown,2,4,7,7,0,9,0,0,9,-2,9
401629039,2024,regular,1,Massachusetts,Eastern Michigan,401629039102875201,14,Rushing Touchdown,2,4,3,7,0,15,0,0,15,-8,6
401629039,2024,regular,1,Massachusetts,Eastern Michigan,401629039102875201,14,Rushing Touchdown,2,4,7,7,0,15,0,0,15,-8,6
401634306,2024,regular,1,Florida State,Boston College,401634306102854301,15,Rushing Touchdown,2,3,3,7,0,12,6,0,18,-11,8
401634306,2024,regular,1,Florida State,Boston College,401634306102854301,15,Rushing Touchdown,2,3,7,7,0,12,6,0,18,-11,8
401640998,2024,regular,1,Jacksonville State,Coastal Carolina,401640998101988701,9,Passing Touchdown,1,5,7,10,3,6,3,6,15,-5,6
401628340,2024,regular,2,Kentucky,South Carolina,401628340102919301,7,Field Goal Good,2,10,10,10,0,6,0,6,12,-2,4
401628462,2024,regular,2,Kansas,Illinois,401628462101966401,14,Field Goal Good,1,2,3,3,0,9,0,6,15,-12,4
401628465,2024,regular,2,Maryland,Michigan State,401628465102999901,18,Field Goal Good,2,10,3,17,14,18,0,0,18,-1,8
401628469,2024,regular,2,Oregon,Boise State,401628469101907001,8,Field Goal Good,1,2,3,3,0,6,12,0,18,-15,5
401635533,2024,regular,2,Northwestern,Duke,401635533101954901,4,Passing Touchdown,1,4,3,7,3,12,0,0,12,-5,2
401636859,2024,regular,2,Texas Tech,Washington State,401636859101899601,7,Rushing Touchdown,1,3,3,7,0,12,6,0,18,-11,7
401636859,2024,regular,2,Texas Tech,Washington State,401636859101899601,7,Rushing Touchdown,1,3,7,7,0,12,6,0,18,-11,7
401640979,2024,regular,2,Central Michigan,Florida International,401640979101934401,4,Rushing Touchdown,1,4,3,7,0,18,0,0,18,-11,6
401640979,2024,regular,2,Central Michigan,Florida International,401640979101934401,4,Rushing Touchdown,1,4,7,7,0,18,0,0,18,-11,6
401640979,2024,regular,2,Central Michigan,Florida International,401640979102978101,8,Passing Touchdown,2,11,21,21,0,27,0,6,33,-12,8
401640989,2024,regular,2,Liberty,New Mexico State,401640989101927601,10,Field Goal Good,1,2,3,3,0,12,0,0,12,-9,4
401643779,2024,regular,2,Arkansas State,Tulsa,401643779101935101,11,Field Goal Good,1,2,3,3,0,6,6,0,12,-9,3
401643780,2024,regular,2,UAB,UL Monroe,401643780101908001,12,Field Goal Good,1,2,3,3,0,12,0,8,20,-17,3
401628356,2024,regular,3,Mississippi State,Toledo,401628356101936401,15,Passing Touchdown,1,2,3,7,0,15,12,0,27,-20,5
401628356,2024,regular,3,Mississippi State,Toledo,401628356101936401,15,Passing Touchdown,1,2,7,7,0,15,12,0,27,-20,5
401628359,2024,regular,3,LSU,South Carolina,401628359102865001,17,Field Goal Good,2,5,10,10,0,18,9,0,27,-17,8
401628362,2024,regular,3,Vanderbilt,Georgia State,401628362102925901,11,Passing Touchdown,2,6,7,10,3,18,3,0,21,-11,5
401628478,2024,regular,3,Virginia,Maryland,401628478104876801,12,Field Goal Good,4,22,7,20,13,15,6,0,21,-1,5
401635541,2024,regular,3,California,San Diego State,-1606,10,Field Goal Good,1,3,3,3,0,6,0,0,6,-3,3
401636861,2024,regular,3,Colorado,Colorado State,401636861101927801,9,Field Goal Good,1,3,3,3,0,6,0,0,6,-3,5
401636868,2024,regular,3,Texas Tech,North Texas,401636868102858801,5,Rush,2,7,7,0,-8,6,6,0,12,-12,3
401640990,2024,regular,3,Liberty,UTEP,401640990101905901,8,Field Goal Good,1,2,3,3,0,6,0,0,6,-3,4
401643785,2024,regular,3,App State,East Carolina,401643785101936601,17,Field Goal Good,1,3,10,10,0,6,3,6,15,-5,3
401628363,2024,regular,4,Auburn,Arkansas,401628363102855001,17,Rushing Touchdown,2,3,3,7,0,12,3,0,15,-8,6
401628363,2024,regular,4,Auburn,Arkansas,401628363102855001,17,Rushing Touchdown,2,3,7,7,0,12,3,0,15,-8,6
401628490,2024,regular,4,Boston College,Michigan State,401628490101908801,10,Field Goal Good,1,2,3,3,0,6,0,0,6,-3,7
401628494,2024,regular,4,Virginia Tech,Rutgers,401628494101925801,9,Rushing Touchdown,1,3,3,7,0,9,0,2,11,-4,6
401628494,2024,regular,4,Virginia Tech,Rutgers,401628494101925801,9,Rushing Touchdown,1,3,7,7,0,9,0,2,11,-4,6
401634766,2024,regular,4,Syracuse,Stanford,401634766102859601,15,Field Goal Good,2,5,10,10,0,9,3,6,18,-8,4
401635556,2024,regular,4,North Carolina,James Madison,401635556101896301,4,Blocked Punt Touchdown,1,4,7,11,0,18,0,0,18,-7,5
401635556,2024,regular,4,North Carolina,James Madison,401635556101896301,4,Blocked Punt Touchdown,1,4,10,11,0,18,0,0,18,-7,5
401635557,2024,regular,4,TCU,SMU,401635557101929701,8,Fumble Return Touchdown,1,2,7,10,0,15,6,6,27,-17,5
401635557,2024,regular,4,TCU,SMU,401635557101929701,8,Fumble Return Touchdown,1,2,10,10,0,15,6,6,27,-17,5
401636872,2024,regular,4,Kansas State,BYU,401636872102989101,4,Fumble Recovery (Opponent),2,6,3,10,6,12,0,0,12,-2,2
401636874,2024,regular,4,Colorado,Baylor,401636874101918601,5,Field Goal Good,1,3,3,3,0,6,0,6,12,-9,3
401636876,2024,regular,4,Utah,Oklahoma State,401636876101915601,10,Field Goal Good,1,3,3,3,0,12,0,0,12,-9,8
401640991,2024,regular,4,Liberty,East Carolina,401640991101904701,11,Rushing Touchdown,1,3,3,7,0,6,6,0,12,-5,7
401640991,2024,regular,4,Liberty,East Carolina,401640991101904701,11,Rushing Touchdown,1,3,7,7,0,6,6,0,12,-5,7
401643714,2024,regular,4,Washington State,San José State,401643714101974201,12,Field Goal Good,1,3,3,10,7,24,12,0,36,-26,8
401643790,2024,regular,4,App State,South Alabama,401643790101928901,8,Rushing Touchdown,1,3,10,14,0,12,6,0,18,-4,7
401643790,2024,regular,4,App State,South Alabama,401643790101928901,8,Rushing Touchdown,1,3,14,14,0,12,6,0,18,-4,7
401643790,2024,regular,4,App State,South Alabama,401643790102946901,16,Rushing Touchdown,2,7,21,21,0,30,6,0,36,-15,12
401643791,2024,regular,4,Tulane,Louisiana,401643791101927301,9,Rushing Touchdown,1,3,3,7,0,12,0,0,12,-5,8
401643791,2024,regular,4,Tulane,Louisiana,401643791101927301,9,Rushing Touchdown,1,3,7,7,0,12,0,0,12,-5,8
401644735,2024,regular,4,Central Michigan,Ball State,401644735101927801,11,Field Goal Good,1,2,3,3,0,18,0,0,18,-15,7
401645329,2024,regular,4,Memphis,Navy,401645329102906201,7,Rushing Touchdown,2,8,3,21,14,24,0,0,24,-3,11
401645329,2024,regular,4,Memphis,Navy,401645329102906201,7,Rushing Touchdown,2,8,7,21,14,24,0,0,24,-3,11
401645329,2024,regular,4,Memphis,Navy,401645329102998801,11,Rushing Touchdown,2,10,10,28,17,36,0,6,42,-14,13
401628377,2024,regular,5,Ole Miss,Kentucky,401628377102997201,21,Passing Touchdown,2,8,3,10,7,9,3,0,12,-2,6
401628501,2024,regular,5,Rutgers,Washington,401628501101958901,13,Field Goal Good,1,3,3,3,0,6,0,0,6,-3,7
401629043,2024,regular,5,Miami (OH),Massachusetts,401629043102937401,14,Field Goal Good,2,6,3,10,7,12,0,0,12,-2,5
401635659,2024,regular,5,Wake Forest,Louisiana,401635659101924301,11,Passing Touchdown,1,2,3,7,0,21,0,0,21,-14,7
401635659,2024,regular,5,Wake Forest,Louisiana,401635659101924301,11,Passing Touchdown,1,2,7,7,0,21,0,0,21,-14,7
401636884,2024,regular,5,Texas Tech,Cincinnati,401636884101926401,9,Passing Touchdown,1,2,3,7,3,12,3,0,15,-8,4
401636885,2024,regular,5,UCF,Colorado,401636885101965001,12,Passing Touchdown,1,3,3,7,0,24,6,6,36,-29,9
401636885,2024,regular,5,UCF,Colorado,401636885101965001,12,Passing Touchdown,1,3,7,7,0,24,6,6,36,-29,9
401636886,2024,regular,5,Utah,Arizona,401636886101985101,10,Field Goal Good,1,2,3,3,0,6,3,0,9,-6,8
401640981,2024,regular,5,Louisiana Tech,Florida International,401640981101977301,15,Passing Touchdown,1,3,3,7,0,9,0,0,9,-2,5
401640981,2024,regular,5,Louisiana Tech,Florida International,401640981101977301,15,Passing Touchdown,1,3,7,7,0,9,0,0,9,-2,5
401643721,2024,regular,5,Central Michigan,San Diego State,401643721101938601,7,Rushing Touchdown,1,4,3,7,3,6,6,0,12,-5,4
401643792,2024,regular,5,Georgia State,Georgia Southern,401643792101937808,12,Passing Touchdown,1,3,3,7,0,9,0,0,9,-2,8
401643792,2024,regular,5,Georgia State,Georgia Southern,401643792101937808,12,Passing Touchdown,1,3,7,7,0,9,0,0,9,-2,8
401644738,2024,regular,5,Ohio,Akron,401644738101935701,13,Field Goal Good,1,2,3,3,0,0,6,0,6,-3,1
401645334,2024,regular,5,East Carolina,UTSA,401645334102969401,21,Field Goal Good,2,10,10,13,3,15,0,0,15,-2,7
401645336,2024,regular,5,North Texas,Tulsa,401645336102858701,12,Field Goal Good,2,7,3,3,0,6,0,0,6,-3,7
401628507,2024,regular,6,USC,Minnesota,401628507101999401,10,Field Goal Good,1,4,3,3,0,6,0,0,6,-3,7
401629044,2024,regular,6,Northern Illinois,Massachusetts,401629044102876601,14,Field Goal Good,2,7,3,10,7,12,3,0,15,-5,9
401634779,2024,regular,6,UNLV,Syracuse,401634779101915601,9,Passing Touchdown,1,2,3,7,0,6,6,0,12,-5,5
401634779,2024,regular,6,UNLV,Syracuse,401634779101915601,9,Passing Touchdown,1,2,7,7,0,6,6,0,12,-5,5
401634779,2024,regular,6,UNLV,Syracuse,401634779101995501,10,Rushing Touchdown,1,4,10,14,0,12,6,0,18,-4,6
401634779,2024,regular,6,UNLV,Syracuse,401634779101995501,10,Rushing Touchdown,1,4,14,14,0,12,6,0,18,-4,6
401636888,2024,regular,6,Arizona State,Kansas,401636888102884901,12,Passing Touchdown,2,6,3,14,7,18,0,0,18,-4,8
401636888,2024,regular,6,Arizona State,Kansas,401636888102884901,12,Passing Touchdown,2,6,7,14,7,18,0,0,18,-4,8
401636890,2024,regular,6,Oklahoma State,West Virginia,401636890101994401,9,Passing Touchdown,1,3,7,10,0,18,0,0,18,-8,12
401636890,2024,regular,6,Oklahoma State,West Virginia,401636890101994401,9,Passing Touchdown,1,3,10,10,0,18,0,0,18,-8,12
401636891,2024,regular,6,TCU,Houston,401636891101947001,8,Passing Touchdown,1,3,3,7,0,9,0,0,9,-2,6
401636891,2024,regular,6,TCU,Houston,401636891101947001,8,Passing Touchdown,1,3,7,7,0,9,0,0,9,-2,6
401636891,2024,regular,6,TCU,Houston,401636891102866101,9,Rushing Touchdown,2,5,10,14,0,15,0,0,15,-1,6
401636891,2024,regular,6,TCU,Houston,401636891102866101,9,Rushing Touchdown,2,5,14,14,0,15,0,0,15,-1,6
401643798,2024,regular,6,Coastal Carolina,Old Dominion,401643798101966001,12,Passing Touchdown,1,3,3,7,0,18,0,0,18,-11,9
401643798,2024,regular,6,Coastal Carolina,Old Dominion,401643798101966001,12,Passing Touchdown,1,3,7,7,0,18,0,0,18,-11,9
401643799,2024,regular,6,Marshall,App State,401643799102854401,16,Rushing Touchdown,2,5,3,10,7,21,0,0,21,-11,7
401645340,2024,regular,6,East Carolina,Charlotte,401645340101966101,12,Rushing Touchdown,1,3,10,14,0,33,0,6,39,-25,11
401645340,2024,regular,6,East Carolina,Charlotte,401645340101966101,12,Rushing Touchdown,1,3,14,14,0,33,0,6,39,-25,11
401628391,2024,regular,7,Tennessee,Florida,401628391101968401,11,Field Goal Good,1,4,3,3,0,12,0,0,12,-9,9
401628513,2024,regular,7,Maryland,Northwestern,401628513101919601,9,Rushing Touchdown,1,3,3,7,0,3,12,6,21,-14,4
401628513,2024,regular,7,Maryland,Northwestern,401628513101919601,9,Rushing Touchdown,1,3,7,7,0,3,12,6,21,-14,4
401628513,2024,regular,7,Maryland,Northwestern,401628513102879101,12,Rushing Touchdown,2,5,10,14,0,9,12,6,27,-13,5
401628513,2024,regular,7,Maryland,Northwestern,401628513102879101,12,Rushing Touchdown,2,5,14,14,0,9,12,6,27,-13,5
401628514,2024,regular,7,Minnesota,UCLA,401628514101915001,10,Rushing Touchdown,1,2,3,7,0,9,0,0,9,-2,3
401628514,2024,regular,7,Minnesota,UCLA,401628514101915001,10,Rushing Touchdown,1,2,7,7,0,9,0,0,9,-2,3
401628517,2024,regular,7,Rutgers,Wisconsin,401628517101908901,8,Passing Touchdown,1,2,3,7,0,12,6,0,18,-11,6
401628517,2024,regular,7,Rutgers,Wisconsin,401628517101908901,8,Passing Touchdown,1,2,7,7,0,12,6,0,18,-11,6
401628517,2024,regular,7,Rutgers,Wisconsin,401628517101986001,8,Rushing Touchdown,1,6,10,14,0,12,6,0,18,-4,6
401628517,2024,regular,7,Rutgers,Wisconsin,401628517101986001,8,Rushing Touchdown,1,6,14,14,0,12,6,0,18,-4,6
401636892,2024,regular,7,Utah,Arizona State,401636892102916101,16,Rushing Touchdown,2,6,3,13,6,18,0,0,18,-5,6
401636892,2024,regular,7,Utah,Arizona State,401636892102916101,16,Rushing Touchdown,2,6,7,13,6,18,0,0,18,-5,6
401636894,2024,regular,7,Kansas State,Colorado,401636894101929301,9,Passing Touchdown,1,3,3,7,0,6,6,0,12,-5,6
401636894,2024,regular,7,Kansas State,Colorado,401636894101929301,9,Passing Touchdown,1,3,7,7,0,6,6,0,12,-5,6
401636895,2024,regular,7,UCF,Cincinnati,401636895102854301,16,Rushing Touchdown,2,6,7,10,0,3,9,0,12,-2,3
401636895,2024,regular,7,UCF,Cincinnati,401636895102854301,16,Rushing Touchdown,2,6,10,10,0,3,9,0,12,-2,3
401643727,2024,regular,7,New Mexico,Air Force,401643727101955001,17,Field Goal Good,1,2,3,3,0,30,0,0,30,-27,11
401643731,2024,regular,7,Oregon State,Nevada,401643731102895501,14,Rushing Touchdown,2,4,3,14,7,24,0,6,30,-16,8
401643731,2024,regular,7,Oregon State,Nevada,401643731102895501,14,Rushing Touchdown,2,4,7,14,7,24,0,6,30,-16,8
401643732,2024,regular,7,Wyoming,San Diego State,401643732101937201,4,Field Goal Good,1,5,3,3,0,0,0,6,6,-3,2
401643805,2024,regular,7,Georgia State,Old Dominion,401643805101988201,11,Rushing Touchdown,1,6,3,7,0,6,6,0,12,-5,9
401643805,2024,regular,7,Georgia State,Old Dominion,401643805101988201,11,Rushing Touchdown,1,6,7,7,0,6,6,0,12,-5,9
401643806,2024,regular,7,Louisiana,App State,401643806102897001,14,Passing Touchdown,2,5,3,7,3,9,0,0,9,-2,5
401643807,2024,regular,7,UL Monroe,Southern Miss,401643807101969101,12,Field Goal Good,1,4,3,3,0,6,0,0,6,-3,6
401645343,2024,regular,7,North Texas,Florida Atlantic,401645343102926501,11,Passing Touchdown,2,7,3,17,14,15,3,0,18,-1,11
401628398,2024,regular,8,Texas,Georgia,401628398102895301,7,Field Goal Good,2,9,10,10,0,6,9,0,15,-5,6
401635589,2024,regular,8,Miami,Louisville,401635589101928401,4,Rushing Touchdown,1,3,3,7,3,6,0,6,12,-5,2
401636897,2024,regular,8,Arizona,Colorado,401636897101938301,12,Passing Touchdown,1,3,10,14,0,9,9,0,18,-4,4
401636897,2024,regular,8,Arizona,Colorado,401636897101938301,12,Passing Touchdown,1,3,14,14,0,9,9,0,18,-4,4
401636902,2024,regular,8,Texas Tech,Baylor,401636902101944501,4,Rushing Touchdown,1,4,3,7,0,6,6,0,12,-5,4
401636902,2024,regular,8,Texas Tech,Baylor,401636902101944501,4,Rushing Touchdown,1,4,7,7,0,6,6,0,12,-5,4
401636902,2024,regular,8,Texas Tech,Baylor,401636902102896901,5,Field Goal Good,2,9,10,17,7,18,6,0,24,-7,7
401636903,2024,regular,8,Utah,TCU,401636903102867001,11,Field Goal Good,2,7,3,3,0,9,0,0,9,-6,9
401643736,2024,regular,8,Washington State,Hawai'i,401643736101964501,10,Field Goal Good,1,2,3,3,0,6,0,0,6,-3,6
401643739,2024,regular,8,UNLV,Oregon State,401643739102914401,14,Rushing Touchdown,2,3,7,10,3,15,0,0,15,-5,7
401643812,2024,regular,8,James Madison,Georgia Southern,401643812102965101,20,Passing Touchdown,2,10,10,14,0,18,0,0,18,-4,4
401643812,2024,regular,8,James Madison,Georgia Southern,401643812102965101,20,Passing Touchdown,2,10,14,14,0,18,0,0,18,-4,4
401643813,2024,regular,8,Texas State,Old Dominion,-19565,13,Rushing Touchdown,2,9,10,14,0,15,0,0,15,-1,7
401643813,2024,regular,8,Texas State,Old Dominion,-19565,13,Rushing Touchdown,2,9,14,14,0,15,0,0,15,-1,7
401645345,2024,regular,8,South Florida,UAB,401645345101937501,10,Field Goal Good,1,4,3,3,0,6,3,0,9,-6,7
401628404,2024,regular,9,Texas A&M,LSU,401628404101938401,11,Field Goal Good,1,3,3,3,0,6,6,0,12,-9,9
401634771,2024,regular,9,Louisville,Boston College,401634771102897501,12,Passing Touchdown,2,9,10,14,0,18,0,0,18,-4,4
401634771,2024,regular,9,Louisville,Boston College,401634771102897501,12,Passing Touchdown,2,9,14,14,0,18,0,0,18,-4,4
401635598,2024,regular,9,Virginia,North Carolina,401635598101947601,11,Passing Touchdown,1,3,3,7,3,15,6,6,27,-20,9
401635598,2024,regular,9,Virginia,North Carolina,401635598102924801,14,Field Goal Good,2,7,7,10,3,21,6,6,33,-23,10
401636905,2024,regular,9,Arizona,West Virginia,401636905101996801,12,Rushing Touchdown,1,3,7,10,0,18,0,0,18,-8,4
401636905,2024,regular,9,Arizona,West Virginia,401636905101996801,12,Rushing Touchdown,1,3,10,10,0,18,0,0,18,-8,4
401636906,2024,regular,9,Baylor,Oklahoma State,401636906101899901,9,Field Goal Good,1,2,3,3,0,6,0,0,6,-3,6
401636911,2024,regular,9,UCF,BYU,401636911102854601,20,Field Goal Good,2,3,10,10,0,27,3,0,30,-20,11
401643745,2024,regular,9,Utah State,Wyoming,401643745102888001,13,Rushing Touchdown,2,6,3,10,7,12,0,0,12,-2,10
401643815,2024,regular,9,Georgia Southern,Old Dominion,401643815101919201,9,Passing Touchdown,1,3,3,7,0,18,6,0,24,-17,8
401643815,2024,regular,9,Georgia Southern,Old Dominion,401643815101919201,9,Passing Touchdown,1,3,7,7,0,18,6,0,24,-17,8
401643815,2024,regular,9,Georgia Southern,Old Dominion,401643815101988201,11,Passing Touchdown,1,5,10,13,0,24,6,0,30,-17,8
401644754,2024,regular,9,Toledo,Bowling Green,401644754102914405,10,Passing Touchdown,2,8,10,21,10,24,0,6,30,-9,9
401628408,2024,regular,10,Georgia,Florida,401628408102927701,10,Field Goal Good,2,8,7,10,3,12,0,0,12,-2,5
401628535,2024,regular,10,Iowa,Wisconsin,401628535101938401,18,Field Goal Good,1,2,3,3,0,6,0,0,6,-3,3
401628537,2024,regular,10,Nebraska,UCLA,401628537102865201,12,Passing Touchdown,2,3,7,10,0,9,0,6,15,-5,6
401628537,2024,regular,10,Nebraska,UCLA,401628537102865201,12,Passing Touchdown,2,3,10,10,0,9,0,6,15,-5,6
401628538,2024,regular,10,Purdue,Northwestern,401628538101927801,13,Field Goal Good,1,2,3,3,0,18,0,0,18,-15,6
401628540,2024,regular,10,USC,Washington,401628540101935501,11,Field Goal Good,1,4,3,3,0,12,6,0,18,-15,4
401628540,2024,regular,10,USC,Washington,401628540101997801,10,Rushing Touchdown,1,6,7,10,0,6,6,0,12,-2,3
401628540,2024,regular,10,USC,Washington,401628540101997801,10,Rushing Touchdown,1,6,10,10,0,6,6,0,12,-2,3
401635600,2024,regular,10,Clemson,Louisville,401635600101956001,9,Field Goal Good,1,4,3,3,0,18,6,0,24,-21,8
401635602,2024,regular,10,North Carolina,Florida State,401635602101906601,7,Field Goal Good,1,3,3,3,0,6,0,0,6,-3,6
401636913,2024,regular,10,Kansas State,Houston,401636913102854301,6,Rushing Touchdown,2,4,3,7,3,6,6,0,12,-5,4
401636913,2024,regular,10,Kansas State,Houston,401636913102916201,9,Field Goal Good,2,6,7,10,3,12,6,0,18,-8,4
401640985,2024,regular,10,Florida International,New Mexico State,401640985102866901,9,Field Goal Good,2,5,3,3,0,6,3,0,9,-6,3
401641026,2024,regular,10,UTEP,Middle Tennessee,401641026101927001,8,Field Goal Good,1,2,3,3,0,6,0,0,6,-3,6
401643820,2024,regular,10,Texas State,Louisiana,401643820102989101,18,Passing Touchdown,2,8,3,14,6,12,3,0,15,-1,7
401643820,2024,regular,10,Texas State,Louisiana,401643820102989101,18,Passing Touchdown,2,8,7,14,6,12,3,0,15,-1,7
401644758,2024,regular,10,Toledo,Eastern Michigan,401644758101986001,11,Passing Touchdown,1,6,3,7,0,9,6,0,15,-8,5
401644758,2024,regular,10,Toledo,Eastern Michigan,401644758101986001,11,Passing Touchdown,1,6,7,7,0,9,6,0,15,-8,5
401645357,2024,regular,10,South Florida,Florida Atlantic,401645357101979001,10,Rushing Touchdown,1,4,3,7,0,12,0,0,12,-5,10
401645357,2024,regular,10,South Florida,Florida Atlantic,401645357101979001,10,Rushing Touchdown,1,4,7,7,0,12,0,0,12,-5,10
401628541,2024,regular,11,Indiana,Michigan,401628541101949801,16,Field Goal Good,1,2,3,3,0,0,12,0,12,-9,0
401635608,2024,regular,11,NC State,Duke,401635608101936001,4,Field Goal Good,1,5,3,5,0,6,6,2,14,-9,3
401635610,2024,regular,11,Pittsburgh,Virginia,401635610102858201,7,Rushing Touchdown,2,6,3,7,0,6,6,0,12,-5,7
